Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
350,0.001184716,0.001154509,0.001279529,0.001249154,0.001156352
351,0.001186844,0.001133268,0.001232551,0.001246224,0.001135323
352,0.001175911,0.001174438,0.001237953,0.001242973,0.00112237
353,0.001165786,0.001213586,0.001248231,0.001241106,0.001114911
354,0.001161869,0.001227641,0.001257612,0.001243933,0.001122908
355,0.001158458,0.001208476,0.001254742,0.001235179,0.001147431
356,0.001155244,0.001167764,0.001244052,0.001218836,0.00118315
357,0.001164132,0.001138563,0.00126971,0.00126529,0.001208811
358,0.001164077,0.001119296,0.001277538,0.00129634,0.001216642
359,0.001142632,0.001126739,0.001241524,0.00128595,0.001180632
360,0.001132247,0.001116574,0.001234351,0.00124477,0.001159341
361,0.001128741,0.001103353,0.001239084,0.001198587,0.00114479
362,0.001142969,0.001120703,0.001244783,0.001200908,0.001130249
363,0.001149209,0.001132673,0.001252822,0.001197284,0.001128219
364,0.001144637,0.001137407,0.001264072,0.001185557,0.00114314
365,0.001157535,0.001172592,0.001274083,0.001185484,0.001141723
366,0.001169731,0.001201323,0.001280669,0.001192194,0.001140589
367,0.001167234,0.001187537,0.001277239,0.001214759,0.001153781
368,0.001175689,0.001190515,0.001279219,0.001237837,0.001171039
369,0.001194764,0.001209473,0.001286361,0.00126204,0.001192628
370,0.001200114,0.00121417,0.001277889,0.001286893,0.00120627
371,0.001208971,0.00122028,0.001283946,0.001309713,0.001221557
372,0.001229871,0.001233561,0.001328155,0.001328495,0.001243292
373,0.001254049,0.001246293,0.001363461,0.001347578,0.001275517
374,0.001280775,0.00125932,0.001396239,0.001367615,0.001313932
375,0.001314954,0.00129258,0.00142259,0.001394034,0.00132738
376,0.001341441,0.001321178,0.001447627,0.001415476,0.001336868
377,0.001356266,0.00134212,0.001469737,0.00142919,0.001340582
378,0.001376437,0.001356686,0.001493043,0.001439992,0.001355755
379,0.001396246,0.001373551,0.001517412,0.001450289,0.001373471
380,0.001413521,0.001408035,0.001549259,0.001462926,0.001393955
381,0.001439442,0.001442519,0.001578209,0.001490588,0.001417917
382,0.001476139,0.001478863,0.001605537,0.001536038,0.001446906
383,0.001514195,0.001522801,0.001632203,0.001576138,0.001508659
384,0.001555494,0.001562047,0.001656842,0.001616998,0.001565814
385,0.001593579,0.001576818,0.001670248,0.001650571,0.001586539
386,0.001616923,0.001596593,0.001683502,0.001684288,0.001606576
387,0.001633696,0.001617777,0.001696338,0.001717044,0.001625766
388,0.001642522,0.001633826,0.001719474,0.001720826,0.001640099
389,0.001653128,0.001650704,0.001742837,0.001732722,0.001656587
390,0.001665936,0.001668374,0.001766058,0.001755335,0.001675671
391,0.001686288,0.001681622,0.00179773,0.001775902,0.001690044
392,0.001706455,0.00169745,0.001829788,0.001796164,0.001707585
393,0.001722017,0.001731267,0.001860979,0.001820672,0.001746096
394,0.001755924,0.001771347,0.001895185,0.001845334,0.001772223
395,0.001799971,0.001812365,0.001928596,0.00186802,0.001787304
396,0.001815188,0.001839069,0.001948554,0.001886537,0.001817418
397,0.001834257,0.00186232,0.00196816,0.001906939,0.001845397
398,0.001861202,0.001878504,0.001987038,0.001931192,0.001869009
399,0.001877353,0.001889968,0.001989015,0.001958365,0.001884864
400,0.001887187,0.001898776,0.001987689,0.001981706,0.00189677
